Project;Owner;Manager;Category;Key;Priority;Status;Reporter;Assignee;Components;SummaryTopWords;DescriptionTopWords;CommentsTopWords;CreationDate;ResolutionDate;LastUpdateDate;AffectsVersions;FixVersions;NoComments;FirstCommentDate;LastCommentDate;NoWatchers;NoAttachments;FirstAttachmentDate;LastAttachmentDate;NoAttachedPatches;FirstAttachedPatchDate;LastAttachedPatchDate;InwardIssueLinks;OutwardIssueLinks
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-39;Major;Closed;wfro;romain.manni-bucau;;context:1 war:1 loaded:1;context:9 war:3 loaded:3 ear:3 core:3 valid:2 put:1 works:1 tomcat:1 attached:1 simple:1 containing:1 web:1 module:1 test:1 modify:1 invalid:1 e:1 g:1 path:1 home:1 deploys:1 warnings:1 errors:1 tested:1 real:1 defining:1 realm:1 also:1;apache:57 java:48 context:29 core:27 start:16 beta:14 using:11 file:11 home:11 temp:11 snapshot:11 realm:8 reflect:8 bootstrap:8 startup:6 sun:6 method:6 invoke:6 try:4 revision:4 however:3 tar:3 rest:3 work:2 path:2 element:2 nested:2 ignored:2 definition:2 another:2 tested:2 get:2 following:2 native:2 main:2 please:2 http:2 view:2 define:1 server:1 like:1 commited:1 fix:1 take:1 time:1 redeployed:1 least:1 managed:1 change:1 setting:1 attribute:1 elements:1 still:1 test:1 adding:1 xxx:1 matter:1 put:1 seems:1 committed:1 patch:1 run:1 deployment:1 afternoon:1 hope:1 enough:1 according:1 console:1 recognized:1 news:1 lines:1 later:1 log:1 exception:1 contains:1 sure:1 got:1 good:1 version:1 soon:1 tried:1 result:1 stack:1 trace:1 looks:1 little:1 bit:1 different:1 last:1 one:1 works:1 perfect:1 cool:1 sorry:1 multiple:1 tries:1;2011-10-20T22:05:34.000+0000;2011-10-24T07:52:26.000+0000;;1.0.0-beta-2;1.0.0-beta-2;11;2011-10-20T22:12:40.010+0000;2012-01-23T10:46:26.021+0000;0;1;2011-10-20T22:06:22.397+0000;2011-10-20T22:06:22.397+0000;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-42;Major;Closed;jharting;romain.manni-bucau;;returns:1 duplicated:1 deploying:1;public:3 j:3 urls:3 listener:2 override:2 void:2 bar:2 count:2 e:2 returns:2 deployed:2 using:2 testing:1 class:1 implements:1 try:1 thread:1 enumeration:1 url:1 system:1 catch:1 expected:1 manager:1 deployment:1 however:1 service:1 remote:1 container:1;revision:18 apache:10 http:9 view:9 fixed:1 unit:1 test:1 tests:1;2011-10-24T14:32:19.000+0000;2012-01-09T19:43:13.000+0000;;;1.0.0-beta-2;2;2012-01-09T19:43:13.521+0000;2012-01-23T10:46:24.141+0000;0;1;2011-10-24T14:32:42.941+0000;2011-10-24T14:32:42.941+0000;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-43;Major;Closed;wfro;;;library:1 directory:1 ignored:1;java:32 apache:11 library:5 directory:5 class:4 run:4 concurrent:4 snapshot:3 application:3 core:3 ignored:2 latest:2 beta:2 tar:2 option:2 found:2 net:2 native:2 method:2 shared:2 call:2 thread:2 case:1 configured:1 probably:1 management:1 changed:1 classes:1 located:1 jar:1 sample:1 stack:1 trace:1 looks:1 follows:1 severe:1 security:1 sync:1 worker:1;java:83 apache:68 core:26 ear:15 startup:11 run:9 application:9 deploy:9 http:8 directory:7 class:7 start:7 beta:6 revision:6 thread:6 rest:5 library:4 concurrent:4 jar:4 view:3 severe:3 net:3 deployed:3 caused:3 seems:2 work:2 found:2 issue:2 help:2 native:2 method:2 shared:2 call:2 worker:2 works:2 share:2 reproduce:2 please:2 want:2 verify:2 download:2 files:2 errors:2 apr:2 failed:2 component:2 check:2 unable:2 load:2 located:2 fresh:2 tar:1 solved:1 hi:1 fix:1 go:1 still:1 bug:1 ignored:1 security:1 sync:1 trunk:1 tested:1 initially:1 described:1 added:1 option:1 unlike:1 problem:1 anymore:1 environment:1 https:1 projects:1 contained:1 thanks:1 copying:1 however:1 got:1 following:1 deployment:1 miss:1 chain:1 error:1 deploying:1 web:1 provided:1 several:1 normal:1 maybe:1 good:1 idea:1 always:1 classes:1 jars:1 e:1 g:1 kernel:1 configured:1 comes:1 snapshot:1 build:1 easily:1 look:1 ant:1 script:1 bin:1 also:1 zip:1 copy:1 yes:1 successfully:1 read:1 doc:1 said:1 war:1 mention:1;2011-10-26T11:24:28.000+0000;2011-11-04T12:09:26.000+0000;;1.0.0-beta-2;1.0.0;12;2011-10-30T12:56:27.745+0000;2012-04-06T03:38:54.590+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-47;Major;Closed;wfro;;;path:1 fails:1;java:13 apache:10 sun:7 internal:7 parse:5 parsers:4 method:2 naming:2 resources:2 application:2 importer:2 portal:2 beta:1 tar:1 path:1 fails:1 class:1 line:1 io:1 generic:1 description:1 core:1 web:1 root:1 loader:1 load:1;apache:11 path:6 file:6 test:5 url:5 root:4 beta:4 revision:4 returns:3 paths:3 web:3 problem:3 tests:3 naming:3 resources:3 return:3 snapshot:3 use:2 returned:2 exception:2 core:2 java:2 however:2 sure:2 opinion:2 passing:2 real:2 solved:2 thanks:2 http:2 view:2 reason:1 also:1 function:1 wrong:1 kind:1 star:1 yes:1 starts:1 e:1 g:1 according:1 mapped:1 seem:1 exist:1 new:1 correct:1 please:1 situation:1 resource:1 directly:1 folder:1 directory:1 called:1 tested:1 https:1 trunk:1 work:1 indeed:1 supply:1 see:1 stack:1 trace:1 fails:1 supplied:1 look:1 source:1 far:1 already:1 mentioned:1 invalid:1 like:1 text:1 absolute:1 pointing:1 system:1 relevant:1 part:1 snippet:1 think:1 looking:1 method:1 object:1 least:1 connect:1 owner:1 expects:1 string:1 using:1 control:1 handling:1 probably:1 discuss:1 topic:1 guy:1 implemented:1 worked:1 prior:1 previous:1 tomcat:1 versions:1;2011-10-30T13:00:12.000+0000;2011-11-04T12:07:53.000+0000;;1.0.0-beta-2;1.0.0;11;2011-10-30T13:09:39.361+0000;2012-01-23T10:46:22.927+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-56;Major;Closed;romain.manni-bucau;romain.manni-bucau;;group:1 properties:1 order:1 respected:1;see:1 rev:1;;2011-12-12T23:56:29.000+0000;2011-12-12T23:56:53.000+0000;;1.0.0-beta-1;1.0.0;0;;;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-61;Major;Closed;romain.manni-bucau;romain.manni-bucau;;allow:1 root:1 contain:1 rest:1 service:1;root:1 contain:1 rest:1 service:1 context:1 found:1;revision:2 http:1 apache:1 view:1;2012-01-13T14:39:53.000+0000;2012-01-13T17:41:48.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:56.795+0000;2012-01-23T10:45:56.795+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-74;Major;Closed;dblevins;;;fixed:1 serialization:1 issue:1 references:1;;revision:6 http:3 apache:3 view:3;2012-01-21T04:45:23.000+0000;2012-01-23T11:09:13.000+0000;;;1.0.0-beta-2;3;2012-01-23T09:33:03.659+0000;2012-01-23T10:45:47.310+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-76;Major;Closed;dblevins;;;avoid:1 web:1 applications:1;;revision:2 http:1 apache:1 view:1;2012-01-21T05:08:12.000+0000;2012-01-23T11:09:06.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:44.515+0000;2012-01-23T10:45:44.515+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-77;Major;Closed;dblevins;;;ignore:1 rest:1 applications:1 default:1 constructor:1;;revision:4 http:2 apache:2 view:2;2012-01-21T05:13:25.000+0000;2012-01-23T11:09:08.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:27.654+0000;2012-01-23T10:45:27.654+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-78;Major;Closed;dblevins;;;issue:1 finding:1 war:1 tomcat:1;;revision:2 http:1 apache:1 view:1;2012-01-21T05:20:49.000+0000;2012-01-23T11:09:12.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:49.710+0000;2012-01-23T10:45:49.710+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-79;Major;Closed;dblevins;;;fixed:1 root:1 logger:1 warning:1;;revision:2 http:1 apache:1 view:1;2012-01-21T05:22:20.000+0000;2012-01-23T11:09:11.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:49.128+0000;2012-01-23T10:45:49.128+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-80;Major;Closed;dblevins;;;avoid:1 hibernate:1 startup:1;;revision:2 http:1 apache:1 view:1;2012-01-21T05:24:25.000+0000;2012-01-23T11:09:13.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:14.372+0000;2012-01-23T10:45:14.372+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-85;Major;Closed;dblevins;;;fixed:1 issues:1 persistence:1 units:1;;revision:2 http:1 apache:1 view:1;2012-01-21T17:49:18.000+0000;2012-01-23T11:09:10.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:18.587+0000;2012-01-23T10:45:18.587+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-88;Major;Closed;dblevins;;;possible:1 el:1 related:1 issue:1 prevents:1 startup:1;;revision:2 http:1 apache:1 view:1;2012-01-21T18:01:03.000+0000;2012-01-23T11:09:12.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:19.831+0000;2012-01-23T10:45:19.831+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-89;Major;Closed;dblevins;;;fixed:1 issue:1;;revision:2 http:1 apache:1 view:1;2012-01-21T18:03:27.000+0000;2012-01-23T11:09:11.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:15.559+0000;2012-01-23T10:45:15.559+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-90;Major;Closed;dblevins;;;fixed:1 rest:1 service:1 issue:1;;revision:4 http:2 apache:2 view:2;2012-01-21T18:04:27.000+0000;2012-01-23T11:09:12.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:03.578+0000;2012-01-23T10:45:03.578+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-94;Major;Closed;dblevins;;;context:1 ignored:1 internally:1 created:1 tomcat:1;;revision:4 http:2 apache:2 view:2;2012-01-23T01:49:08.000+0000;2012-01-23T11:09:07.000+0000;;;1.0.0-beta-2;2;2012-01-23T10:18:06.743+0000;2012-01-23T10:44:57.648+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-98;Major;Closed;dblevins;;;possible:1 name:1 conflict:1 internal:1 comp:1 bean:1;;revision:4 http:2 apache:2 view:2;2012-01-23T02:18:00.000+0000;2012-01-23T11:09:10.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:07.264+0000;2012-01-23T10:45:07.264+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-103;Major;Closed;dblevins;;;reduction:1 possible:1 log:1 files:1;;revision:2 http:1 apache:1 view:1;2012-01-23T02:27:50.000+0000;2012-01-23T11:09:10.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:46:04.450+0000;2012-01-23T10:46:04.450+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-105;Major;Closed;dblevins;;;fixing:1 windows:1;;revision:2 http:1 apache:1 view:1;2012-01-23T02:38:36.000+0000;2012-01-23T11:09:06.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:46:09.265+0000;2012-01-23T10:46:09.265+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-110;Major;Closed;dblevins;;;fixed:1 tomcat:1 issue:1 code:1 prelude:1 ordering:1;;revision:2 http:1 apache:1 view:1;2012-01-23T03:35:01.000+0000;2012-01-23T11:09:14.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:54.658+0000;2012-01-23T10:45:54.658+0000;0;0;;;0;;;;
TOMEE;ASF;Apache TomEE Committee;network-server;TOMEE-111;Major;Closed;dblevins;;;avoid:1 files:1 tomcat:1 already:1 installed:1;;revision:2 http:1 apache:1 view:1;2012-01-23T03:38:52.000+0000;2012-01-23T11:09:09.000+0000;;;1.0.0-beta-2;1;2012-01-23T10:45:55.582+0000;2012-01-23T10:45:55.582+0000;0;0;;;0;;;;
