Project;Owner;Manager;Category;Key;Priority;Status;Reporter;Assignee;Components;SummaryTopWords;DescriptionTopWords;CommentsTopWords;CreationDate;ResolutionDate;LastUpdateDate;AffectsVersions;FixVersions;NoComments;FirstCommentDate;LastCommentDate;NoWatchers;NoAttachments;FirstAttachmentDate;LastAttachmentDate;NoAttachedPatches;FirstAttachedPatchDate;LastAttachedPatchDate;InwardIssueLinks;OutwardIssueLinks
MNG;ASF;Apache Maven Committee;build-management;MNG-3978;Major;Closed;sisbell;sisbell;Inheritance and Interpolation;pom:2 dependency:2 scope:2 parent:1 overrides:1 child:1 default:1;scope:4 child:3 parent:2 dependency:2 pom:1 specifies:1 within:1 specify:1 inherits:1 wrong:1 use:1 default:1;scope:3 behavior:2 default:2 dependency:2 declared:2 specify:2 fixed:1 also:1 means:1 changes:1 longer:1 ride:1 new:1 desirable:1 based:1 issue:1 description:1 lead:1 believe:1 every:1 must:1 different:1 maven:1 poms:1 scopes:1 actually:1;2009-01-09T13:14:49.000+0000;2009-01-09T13:45:37.000+0000;;3.0-alpha-1;3.0-alpha-2;2;2009-01-09T13:45:37.048+0000;2009-01-09T16:22:54.227+0000;0;0;;;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-3979;Major;Closed;sisbell;sisbell;Inheritance and Interpolation;empty:2 node:2 join:1 failure:1 non:1 parent:1 child:1;repository:5 id:4 url:4 central:3 snapshots:3 parent:2 child:2 node:2 name:2 maven:2 layout:2 http:2 enabled:2 following:1 join:1 fails:1 snapshot:1 element:1 contains:1 one:1 switchboard:1 default:1 false:1 releases:1;;2009-01-09T20:00:10.000+0000;2009-01-21T01:35:48.000+0000;;3.0-alpha-1;3.0-alpha-2;0;;;0;0;;;0;;;dependent:MNG-3965;
MNG;ASF;Apache Maven Committee;build-management;MNG-3983;Major;Closed;sisbell;sisbell;Profiles;repositories:1 injected:1 profile:1;repositories:1 injected:1 active:1 profile:1;fix:1 need:1 add:1 test:1;2009-01-12T20:40:40.000+0000;2009-01-21T03:08:28.000+0000;;3.0-alpha-1;3.0-alpha-2;1;2009-01-12T20:41:33.629+0000;2009-01-12T20:41:33.629+0000;0;0;;;0;;;Related:MNG-3986;
MNG;ASF;Apache Maven Committee;build-management;MNG-3984;Major;Closed;sisbell;sisbell;Inheritance and Interpolation;different:1 types:1 id:1 model:1 containers:1 joined:1 ids:1 match:1;repository:2 different:1 types:1 id:1 model:1 containers:1 joined:1 ids:1 matched:1;fix:1 still:1 need:1 test:1;2009-01-12T20:44:19.000+0000;2009-01-21T00:20:41.000+0000;;3.0-alpha-2;3.0-alpha-2;1;2009-01-12T20:44:41.007+0000;2009-01-12T20:44:41.007+0000;0;0;;;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-3985;Major;Closed;sisbell;sisbell;Inheritance and Interpolation;missing:1 repository:1 repositories:1;one:2 repository:2 showing:1 multiple:1;fix:1 still:1 need:1 test:1;2009-01-12T20:46:40.000+0000;2009-01-21T05:59:12.000+0000;;3.0-alpha-1;3.0-alpha-2;1;2009-01-12T20:47:06.767+0000;2009-01-12T20:47:06.767+0000;0;0;;;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-3986;Major;Closed;sisbell;sisbell;Profiles;remote:1 used:1 profile:1;remote:1 used:1 active:1 profile:1;duplicate:2 fixed:1 still:1 need:1 test:1 looks:1 confirm:1 yes:1 close:1 one:1;2009-01-12T20:48:30.000+0000;2009-01-21T00:25:47.000+0000;;3.0-alpha-1;3.0-alpha-2;3;2009-01-12T20:48:55.990+0000;2009-01-21T00:25:35.962+0000;0;0;;;0;;;;Related:MNG-3983
MNG;ASF;Apache Maven Committee;build-management;MNG-3988;Major;Closed;bentmann;bentmann;Profiles;regression:1 profiles:1 processed:1;various:1 existing:1 core:1 show:1 profiles:1 processed:1;fixed:1 http:1 eu:1 apache:1 view:1 rev:1 revision:1;2009-01-13T08:30:06.000+0000;2009-01-13T08:35:14.000+0000;;3.0-alpha-1;3.0-alpha-2;1;2009-01-13T08:35:14.169+0000;2009-01-13T08:35:14.169+0000;0;0;;;0;;;dependent:MNG-3933;
MNG;ASF;Apache Maven Committee;build-management;MNG-3991;Minor;Closed;henryju;bentmann;POM;scope:2 pom:1 allows:1 optional:1 valid:1;mistake:2 project:1 wrote:1 fact:1 intended:1 write:1 surprised:1 maven:1 detect:1 validate:1 phase:1 possible:1 add:1 check:1 allow:1 valid:1 scopes:1 thanks:1;fixed:2 http:2 apache:2 view:2 rev:2 revision:2 relax:1 validation:1 produce:1 warnings:1 compromise:1 keep:1 backward:1 extensions:1 like:1 flex:1 mojos:1 use:1 custom:1 dependency:1 scopes:1 https:1 docs:1 display:1 adding:1 libraries:1 compilation:1 chance:1 maven:1;2009-01-14T02:02:53.000+0000;2009-08-27T05:58:01.000+0000;;2.2.0 2.1.0 2.0.10;3.0-alpha-3;3;2009-08-27T05:58:01.579+0000;2010-07-09T14:11:11.193+0000;0;0;;;0;;;"Duplicate:MNG-4722
Related:MNG-2391
dependent:MANTTASKS-190";Related:MNG-4005
MNG;ASF;Apache Maven Committee;build-management;MNG-3995;Major;Closed;sisbell;sisbell;;configuration:1 property:1 lost:1 join:1;include:3 name:3 property:2 license:2 section:1 contains:1 execution:1 configuration:1 joined:1 one:1 retained:1 example:1 notice:1 becomes:1;;2009-01-20T23:12:53.000+0000;2009-02-06T09:38:21.000+0000;;3.0-alpha-2;3.0-alpha-3;0;;;0;0;;;0;;;Related:MNG-3864;
MNG;ASF;Apache Maven Committee;build-management;MNG-3997;Major;Closed;sisbell;sisbell;Inheritance and Interpolation;problem:1 two:1 consecutive:1 empty:1 elements:1;one:1 property:1 starts:1 another:1 empty:1 consecutive:1 pom:1 first:1 tag:1 closed:1 example:1 error:1 occurs:1 organization:1;;2009-01-21T20:04:23.000+0000;2009-01-21T21:18:30.000+0000;;3.0-alpha-2;3.0-alpha-2;0;;;0;0;;;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-3998;Major;Closed;sisbell;sisbell;Inheritance and Interpolation;loss:1 execution:1 configuration:1;configuration:2 lose:1 execution:1 two:1 executions:1 rule:1 applied:1;required:1 small:1 change:1 model:1 builder:1 get:1 release:1 check:1 test:1 maven:1;2009-01-22T14:22:16.000+0000;2009-01-25T19:23:56.000+0000;;3.0-alpha-2;3.0-alpha-2;1;2009-01-22T15:59:51.239+0000;2009-01-22T15:59:51.239+0000;0;0;;;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-4000;Major;Closed;bentmann;sisbell;Plugins and Lifecycle;executions:2 regression:1 id:1 lost:1 multiple:1 defined:1;pom:2 input:1 effective:1 note:1 execution:1 id:1 missing:1;;2009-01-23T13:20:45.000+0000;2009-01-25T21:28:40.000+0000;;3.0-alpha-1;3.0-alpha-2;0;;;0;0;;;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-4002;Major;Closed;sisbell;;;trying:1 build:1 nexus:1 maven:1;error:2 maven:2 source:1 jar:1 phase:1 receive:1 following:1 building:1 nexus:1 indexer:1 plexus:1 component:1 class:1 apache:1 shade:1 resource:1 instantiated:1;maven:15 shade:11 apache:8 project:3 resource:3 still:2 failed:2 execute:2 goal:2 default:2 unable:2 parse:2 configuration:2 mojo:2 parameter:2 transformer:2 class:2 instantiated:2 examples:2 due:1 incorrect:1 ordering:1 elements:1 fixed:1 test:1 trunk:1 see:1 lates:1 beta:1 error:1 help:1 sure:1 specify:1 implementation:1 attribute:1 shown:1 http:1 transformers:1 html:1 failing:1 provide:1 example:1 demonstrate:1 issue:1 nobody:1 tell:1 work:1 works:1;2009-01-26T01:58:30.000+0000;2009-01-26T14:39:39.000+0000;;3.0-alpha-2;3.0-alpha-2;3;2009-01-26T14:39:39.152+0000;2010-09-29T16:37:38.891+0000;0;1;2009-01-26T01:58:30.928+0000;2009-01-26T01:58:30.928+0000;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-4003;Major;Closed;sisbell;;;failed:1 unit:1 test:1 building:1 plexus:1 velocity:1 component:1;plexus:2 velocity:2 time:2 elapsed:2 sec:2 test:1 set:1 tests:1 run:1 failures:1 errors:1 skipped:1 failure:1 error:1 java:1 apache:1 commons:1 collections:1 map:1;info:50 jar:19 plexus:17 compile:14 velocity:10 dependency:9 commons:9 tree:6 alpha:4 collections:4 snapshot:3 test:3 duplicate:2 bin:2 scanning:2 projects:2 searching:2 repository:2 prefix:2 building:2 component:2 task:2 segment:2 container:2 default:2 stable:2 version:2 managed:2 build:2 successful:2 total:2 time:2 seconds:2 finished:2 mon:2 jan:2 final:2 memory:2 checking:2 updates:2 central:2 solution:2 original:1 pom:1 note:1 collection:1 different:1 versions:1 m1:1 apache:1 maven:1 mojo:1 id:1 changed:1 unit:1 contain:1 dependencies:1 deals:1 one:1 possible:1 pushing:1 discussion:1 proper:1;2009-01-26T02:03:09.000+0000;2009-01-26T21:19:09.000+0000;;3.0-alpha-2;3.0-alpha-2;2;2009-01-26T12:57:46.050+0000;2009-01-26T21:19:09.024+0000;0;0;;;0;;;;dependent:MNG-4005
MNG;ASF;Apache Maven Committee;build-management;MNG-4006;Major;Closed;bentmann;;POM;regression:1 test:1 failures:1 building:1 plexus:1;plexus:64 jar:26 alpha:21 debug:16 u:16 local:16 info:12 test:11 container:10 default:10 stable:10 maven:9 classes:9 components:8 target:8 compile:6 x:2 dependency:2 tree:2 beta:2 snapshot:2 f:2 paths:2 building:1 trunk:1 following:1 fail:1 see:1 attached:1 report:1 tests:1 error:1 build:1 note:1 forward:1 slashes:1 project:1 main:1 output:1 might:1 trigger:1 badly:1 coded:1 file:1 equality:1 check:1 possibly:1 cause:1 different:1 class:1;plexus:5 default:4 role:3 hint:3 used:2 maven:2 unit:2 test:2 ok:1 actually:1 thing:1 newer:1 container:1 defaults:1 older:1 versions:1 null:1 turn:1 generated:1 declares:1 longer:1 match:1 configuration:1 omitted:1 element:1 needed:1 change:1;2009-01-26T17:03:31.000+0000;2009-01-27T10:05:37.000+0000;;3.0-alpha-2;3.0-alpha-2;2;2009-01-27T08:51:14.196+0000;2009-01-27T10:05:37.638+0000;0;1;2009-01-26T17:03:31.284+0000;2009-01-26T17:03:31.284+0000;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-4007;Minor;Closed;bentmann;bentmann;POM;regression:1 effective:1 model:1 contains:1 paths:1 non:1 normalized:1 file:1 separators:1;path:2 instance:1 calling:1 returns:1 target:1 classes:1 windows:1 e:1 mixed:1 file:1 separators:1 troublesome:1 poorly:1 written:1 code:1 employs:1 simple:1 string:1 comparison:1 check:1 equality:1;fixed:1 http:1 eu:1 apache:1 view:1 rev:1 revision:1;2009-01-27T04:47:52.000+0000;2009-01-27T06:39:40.000+0000;;3.0-alpha-1;3.0-alpha-2;1;2009-01-27T06:39:40.681+0000;2009-01-27T06:39:40.681+0000;0;0;;;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-4008;Major;Closed;bentmann;sisbell;Inheritance and Interpolation;regression:1 build:1 filters:1 collapsed:1;pom:2 input:1 snippet:1 effective:1 e:1 one:1 filter:1 definition:1 survives:1;able:2 reproduce:2 problem:1 joined:1 filters:1 parent:1 child:1 poms:1 added:1 rule:1;2009-01-27T06:24:03.000+0000;2009-02-03T16:45:10.000+0000;;3.0-alpha-1;3.0-alpha-3;2;2009-02-03T16:12:56.900+0000;2009-02-03T16:45:10.554+0000;0;0;;;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-4009;Major;Closed;bentmann;sisbell;Profiles;regression:1 effects:1 active:1 profiles:1 parent:1 inherited:1 children:1;parent:2 pom:2 profile:2 snippet:1 effective:1 child:1 missing:1 property:1 activated:1 cli:1;;2009-01-27T10:09:33.000+0000;2009-02-05T14:40:05.000+0000;;3.0-alpha-1;3.0-alpha-3;0;;;0;0;;;0;;;"dependent:MNG-3853
dependent:MNG-3885";
MNG;ASF;Apache Maven Committee;build-management;MNG-4010;Major;Closed;sisbell;sisbell;Inheritance and Interpolation;dependency:1 contain:1 duplicate:1 exclusions:1;dependency:1 contain:1 duplicate:1 exclusions:1;;2009-01-27T14:49:02.000+0000;2009-01-27T15:48:42.000+0000;;3.0-alpha-2;3.0-alpha-2;0;;;0;0;;;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-4011;Major;Closed;sisbell;sisbell;;common:1 io:1 artifact:1 picked:1 transitively:1 nexus:1 build:1;building:1 maven:1 common:1 io:1 artifact:1 picked:1 transitively:1 nexus:1 unit:1 tests:1;;2009-01-27T16:22:06.000+0000;2009-01-27T19:40:59.000+0000;;3.0-alpha-2;3.0-alpha-2;0;;;0;1;2009-01-27T16:22:06.914+0000;2009-01-27T16:22:06.914+0000;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-4012;Major;Closed;sisbell;sisbell;;nexus:1 migration:1 project:1 fails:1 build:1 pom:1;plexus:4 manager:3 java:3 nexus:1 migration:1 project:1 fails:1 build:1 caused:1 pom:1;nexus:18 tool:10 target:7 file:6 debug:6 metadata:6 rebuild:6 set:5 users:5 classes:5 location:4 adding:4 archive:4 checkout:4 migration:4 directory:4 assembly:3 maven:3 archetype:3 jar:3 pom:2 x:2 causing:2 archived:2 apache:2 common:2 alpha:2 error:2 snapshot:2 perms:2 checking:1 effective:1 order:1 reversed:1 problem:1 things:1 thinks:1 failure:1 m2:1 repository:1 internal:1 manager:1 executing:1 goal:1 beta:1 single:1 mojo:1 execution:1 failed:1 base:1 null:1 output:1 info:1 building:1 cli:1 regression:1 due:1 dependency:1 exclusions:1 added:1 collection:1;2009-01-27T16:33:05.000+0000;2009-01-27T19:42:02.000+0000;;3.0-alpha-2;3.0-alpha-2;3;2009-01-27T16:56:23.985+0000;2009-01-27T19:42:02.557+0000;0;0;;;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-4013;Major;Closed;sisbell;sisbell;;building:1 test:1 jar:1;maven:7 apache:6 nexus:5 project:5 java:5 jar:4 proxy:3 attachment:2 snapshot:2 see:1 problem:1 building:1 due:1 caused:1 duplicate:1 artifact:1 detected:1 illegal:1 tests:1 execute:1;maven:3 longer:2 seems:1 ignoring:1 classifier:1 comparison:1 illegal:1 attachment:1 tests:1 jar:1 identical:1 executions:1 allowed:1 pom:1 cause:1 failure:1 cloning:1 project:1 duplicate:1 attached:1 artifacts:1 logs:1 warning:1 throws:1 exception:1;2009-01-27T19:46:27.000+0000;2009-01-27T23:45:30.000+0000;;3.0-alpha-2;3.0-alpha-2;2;2009-01-27T20:35:08.137+0000;2009-01-27T23:45:30.927+0000;0;0;;;0;;;Related:MNG-3119;
MNG;ASF;Apache Maven Committee;build-management;MNG-4016;Minor;Closed;bentmann;bentmann;Inheritance and Interpolation;properties:2 prefix:1 project:1 pom:1 interpolated:1 section:1;pom:3 expression:2 snippet:1 interpolation:1 targets:1 interpolated:1 internally:1 strips:1 project:1 prefix:1 querying:1 properties:1 section:1 instead:1 using:1 full:1 property:1 lookup:1;fixed:1 http:1 eu:1 apache:1 view:1 rev:1 revision:1;2009-01-30T09:19:36.000+0000;2009-01-30T10:07:30.000+0000;;2.1.0-M1 2.0.9;3.0-alpha-1 2.1.0;1;2009-01-30T10:07:30.874+0000;2009-01-30T10:07:30.874+0000;0;0;;;0;;;;
MNG;ASF;Apache Maven Committee;build-management;MNG-4022;Major;Closed;pamdirac;bentmann;Profiles;incorrect:1 merge:1 behavior:1 using:1 profile:1 driven:1 configuration:1;configuration:11 child:9 element:9 first:7 parent:6 name:6 pom:6 profile:5 contains:5 maven:5 list:4 merge:4 plexus:4 inside:3 example:3 last:3 two:3 identical:3 configurations:2 attached:2 demonstrates:2 circumstances:2 complex:2 elements:2 parameters:2 null:2 behavior:2 exist:2 cause:2 corruption:2 work:2 attempt:2 sequence:2 java:2 recessive:2 children:2 dominant:2 types:2 self:2 combine:2 merged:1 correctly:1 contained:1 failure:1 execution:1 whatsoever:1 required:1 trigger:1 least:1 happen:1 outside:1 contain:1 e:1 g:1 three:1 reality:1 second:1 third:1 holds:1 includes:1 test:1 object:1 traced:1 high:1 level:1 ideas:1 fix:1 coded:1 patch:1 think:1 bugs:1 meet:1 certainly:1 multiple:1 opportunities:1 make:1 expected:1 even:1 ran:1 debugger:1 get:1 better:1 understanding:1 events:1 sources:1 sourced:1 full:1 exactly:1 exists:1 made:1 chance:1 avoid:1 issue:1 recognizing:1 simply:1 inheriting:1 bug:1 http:1 fisheye:1 browse:1 tags:1 main:1 r:1 notice:1 iterates:1 linearly:1 attempts:1 map:1 based:1 lookup:1 corresponding:1 works:1 fine:1 composition:1 several:1 fails:1 bit:1 abstract:1 perspective:1 attempting:1 expect:1 result:1 identity:1 rather:1 data:1 done:1 research:1 understand:1 go:1 path:1 non:1 apparently:1 may:1 also:1 situations:1 affected:1 tried:1 using:1 instance:1 lastly:1 tell:1 setting:1 attribute:1 override:1 tells:1 ignore:1 use:1 seems:1 odd:1 given:1 however:1 real:1 merging:1 needs:1;parent:2 profile:2 multiple:2 problem:2 merging:2 fixed:2 revision:2 reproduce:1 issue:1 reactor:1 build:1 child:1 erroneously:1 applied:1 times:1 triggering:1 injection:1 scenarios:1 crop:1 needs:1 work:1 fix:1 http:1 apache:1 view:1;2009-02-05T11:06:28.000+0000;2010-04-06T16:10:17.000+0000;;2.0.9;3.0-beta-1;2;2009-02-14T05:17:15.854+0000;2010-04-06T16:10:17.227+0000;0;1;2009-02-05T11:06:28.812+0000;2009-02-05T11:06:28.812+0000;0;;;Duplicate:MNG-4819;Related:MNG-4023
MNG;ASF;Apache Maven Committee;build-management;MNG-4023;Major;Closed;bentmann;bentmann;Profiles;parent:2 profiles:1 pom:1 injected:1 multiple:1 times:1 part:1 reactor:1 build:1;model:4 project:3 parent:2 cache:2 active:2 profiles:2 test:1 provided:1 depends:1 bug:1 builder:1 trigger:1 actual:1 merging:1 issue:1 pom:1 part:1 reactor:1 added:1 already:1 includes:1 child:1 build:1 next:1 retrieves:1 previously:1 created:1 assemble:1 lineage:1 injects:1 causes:1 discrepancies:1 effective:1 profile:1 injection:1 additive:1 effects:1;http:2 eu:2 apache:2 view:2 rev:2 revision:2 fixed:1;2009-02-06T16:48:45.000+0000;2009-02-06T17:21:39.000+0000;;2.1.0-M1 2.0.9;2.1.0 2.0.11;1;2009-02-06T17:21:39.610+0000;2009-02-06T17:21:39.610+0000;0;0;;;0;;;Related:MNG-4022;
MNG;ASF;Apache Maven Committee;build-management;MNG-4026;Major;Closed;bentmann;bentmann;Dependencies;order:2 regression:1 project:1 class:1 path:1 match:1 pom:1 reactor:1 build:1;maven:4 project:3 apache:2 java:2 http:1 eu:1 components:1 branches:1 x:1 main:1 view:1 uses:1 dependencies:1 shuffles:1 class:1 path:1 ordering:1 destroyed:1 resolution:1 happens:1 e:1 single:1 execution:1 exhibit:1 issue:1;fixed:1 http:1 eu:1 apache:1 view:1 rev:1 revision:1;2009-02-10T11:25:05.000+0000;2009-02-10T12:04:37.000+0000;;2.1.0;2.1.0;1;2009-02-10T12:04:37.183+0000;2009-02-10T12:04:37.183+0000;0;0;;;0;;;Related:MNG-1412;
